what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436251567465
activated,view,org.testng.eclipse,6.9.5.201506120235,"org.testng.eclipse.ResultView",1436251567474
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1436251567626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436251582015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436251814675
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436251816335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436251839075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436251839120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436251841486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436251841528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1436251844648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1436251852356
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1436251854935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436251856428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436251861416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436251862019
activated,view,org.testng.eclipse,6.9.5.201506120235,"org.testng.eclipse.ResultView",1436251870621
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1436251870765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436251878791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436251887427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436251896036
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436251897731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436251918596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436251922468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436251924227
